44	465	7	6	6	6	5	5	6	49	0	0	0	1	0	1	1	1	99	0	0
45	468	5	4	4	5	4	4	4	33	0	0	0	1	0	0	0	0	99	0	0
46	469	6	5	5	5	6	5	6	40	1	0	0	1	0	1	0	0	1	0	0
47	470	8	5	5	5	4	4	6	40	0	0	0	0	0	1	0	0	99	0	0
48	473	5	5	6	4	4	4	5	47	0	0	0	0	0	1	0	0	1	0	0
49	477	6	5	5	5	5	5	8	59	0	0	0	1	0	0	1	0	0	0	0
50	478	6	5	6	7	5	5	5	74	0	0	0	0	0	0	1	1	99	0	0
51	479	8	8	6	6	7	7	7	43	1	0	0	1	0	1	1	1	99	0	0
52	481	7	5	6	7	4	4	7	46	0	0	0	1	0	0	1	0	0	0	0
53	484	6	5	5	6	5	5	7	51	0	0	0	0	0	1	1	1	99	0	0
54	495	8	8	9	8	8	7	2	36	1	0	0	0	0	1	1	1	1	0	0
55	518	7	9	7	7	7	7	1	46	0	0	0	0	0	1	1	1	1	0	0
56	521	8	7	7	3	3	1	3	27	0	0	0	0	0	1	0	0	99	0	0
57	523	9	10	10	7	5	5	1	50	1	0	0	0	0	1	1	1	1	0	0
58	525	6	8	8	3	3	0	1	30	0	0	0	1	0	1	0	0	99	0	0
59	526	9	9	8	8	6	6	2	39	1	0	0	0	0	1	1	1	1	0	0
60	527	8	10	9	9	7	7	1	25	0	0	0	0	0	1	1	0	0	0	0
61	528	3	8	8	4	5	5	8	18	1	1	0	0	0	1	99	99	99	0	0
62	532	0	0	2	0	0	0	3	21	0	1	0	1	0	1	99	99	99	0	0
63	539	4	5	3	7	99	99	7	80	0	0	0	0	0	0	0	0	99	0	0
64	551	5	5	2	3	6	6	6	31	1	0	0	1	0	1	1	1	1	0	0
65	559	8	8	8	7	7	6	2	24	1	0	0	0	0	1	1	0	0	0	0
66	564	0	5	1	0	0	0	0	52	0	1	0	0	0	1	1	1	99	0	0
67	571	1	3	2	3	3	3	3	22	1	1	0	0	0	1	0	0	99	0	0
68	755	2	2	6	3	3	3	5	49	1	0	0	1	1	0	0	0	99	0	0
69	759	2	2	0	0	0	2	5	25	1	0	0	1	0	1	1	0	99	0	0
70	761	5	5	5	0	0	0	0	99	1	0	0	0	0	0	99	99	99	0	0
71	762	2	4	3	2	1	1	4	46	1	0	0	1	0	0	0	0	99	0	0
72	763	3	4	5	3	6	4	6	30	1	0	0	1	0	1	0	0	1	0	0
73	764	5	0	0	0	0	0	5	63	0	1	0	0	0	0	1	1	99	0	0
74	776	0	0	0	0	0	0	6	52	1	1	0	1	0	1	1	0	0	0	0
75	778	0	0	1	1	0	0	5	76	1	0	0	1	1	1	0	0	99	0	0
76	782	9	2	3	3	3	2	5	21	1	1	0	0	1	1	99	99	99	0	0
77	784	3	5	3	3	3	2	2	28	1	0	0	0	0	1	1	1	99	0	0
78	789	5	5	4	4	3	5	3	67	0	1	0	0	0	0	1	99	1	0	0
79	794	0	8	0	0	8	10	0	87	1	0	0	1	0	0	1	1	1	0	0
80	796	3	3	2	0	2	2	6	61	0	0	0	0	0	1	1	99	99	0	0
81	798	99	0	0	0	0	0	5	47	0	0	0	0	0	1	0	0	99	0	0
82	800	6	5	10	8	5	5	3	60	1	0	0	0	0	0	1	1	1	0	0
83	801	5	5	6	4	5	5	8	21	0	1	0	0	0	1	99	99	99	0	0
84	803	4	2	3	4	5	1	0	31	1	1	0	0	0	1	1	99	99	0	0
85	804	1	5	5	5	5	5	5	25	0	0	0	1	0	1	0	0	99	0	0
86	805	3	5	5	3	3	3	2	50	0	1	0	1	0	0	99	99	99	0	0
87	807	2	3	3	3	3	3	1	33	0	0	0	0	0	0	0	0	99	0	0
88	808	4	5	6	3	4	4	7	23	0	1	0	1	0	1	0	0	99	0	0
89	811	2	1	3	99	5	5	6	73	1	0	0	0	0	0	1	0	99	0	0
90	812	2	5	2	1	5	2	2	57	1	0	0	1	0	1	1	99	99	0	0
91	813	99	99	99	99	99	99	2	18	0	0	1	1	99	0	99	99	99	0	0
92	818	0	99	7	3	3	3	7	46	0	0	0	0	0	0	0	0	99	0	0
93	847	4	4	5	4	5	4	7	68	0	1	0	0	0	0	1	1	99	0	0
94	854	5	10	9	9	9	9	5	83	0	0	1	1	0	0	1	99	99	0	1
95	856	5	0	0	0	5	0	0	70	1	0	0	1	0	0	1	0	0	0	0
96	863	1	0	5	2	1	0	3	50	1	0	0	0	1	1	1	1	99	0	0
97	868	2	5	4	3	4	6	4	38	0	1	0	1	0	1	0	0	99	0	0
98	879	3	0	5	0	3	1	2	55	0	0	0	0	0	1	0	0	99	0	0
99	880	1	4	5	1	0	0	3	45	1	0	0	0	0	0	1	1	99	0	0
100	882	5	0	10	5	0	0	2	32	0	0	0	1	0	1	1	99	99	0	0
101	886	3	2	4	2	3	1	4	24	0	0	0	0	0	1	0	0	99	0	0
102	913	5	0	2	3	0	0	10	42	0	1	0	0	0	0	0	0	99	0	0
103	914	5	1	1	1	1	1	5	17	0	1	0	0	0	1	99	99	99	0	0
104	917	4	3	3	3	3	3	3	27	1	0	0	1	0	1	1	1	99	0	0
105	920	4	2	3	0	3	3	4	19	0	1	0	0	0	1	99	99	99	0	0
106	923	0	0	1	1	0	0	5	56	1	0	0	0	0	0	1	99	99	0	0
107	925	6	3	2	2	3	3	3	56	1	0	0	1	0	1	1	1	99	0	0
108	926	5	2	1	0	1	2	2	26	0	0	0	1	0	1	1	1	99	0	0
109	935	6	3	5	2	3	4	3	25	1	1	0	0	0	1	0	0	99	0	0
110	937	2	1	99	0	0	0	8	65	0	0	0	0	0	0	1	1	99	0	0
111	938	2	3	8	8	99	4	6	59	0	0	0	0	0	0	1	0	99	0	0
112	939	5	4	5	5	3	4	4	20	0	0	0	0	0	1	99	99	99	0	0
113	944	4	3	5	2	3	2	6	55	0	1	0	1	0	0	1	1	99	0	0
114	948	3	0	1	0	1	0	4	37	0	0	0	0	0	1	1	99	99	0	0
115	949	0	0	5	0	0	0	2	27	0	0	0	0	0	1	1	1	1	0	0
116	951	99	5	8	0	0	0	1	41	0	0	0	1	0	1	99	99	0	0	0
117	953	1	7	7	3	6	6	5	40	0	0	0	1	0	0	1	0	0	0	0
118	961	0	0	0	0	0	1	5	75	1	0	0	0	0	0	1	99	99	0	0
119	962	0	0	0	5	5	2	9	35	0	0	1	0	0	1	1	1	1	0	0
120	963	0	0	0	0	0	0	5	73	1	0	0	0	0	0	0	0	99	0	0
121	965	3	2	2	3	2	2	5	23	1	0	0	0	0	1	1	99	99	0	0
122	968	0	0	2	2	0	0	5	30	0	0	0	0	0	1	1	1	99	0	0
123	982	4	5	6	4	4	4	7	27	0	0	0	1	0	1	0	0	99	0	0
124	984	4	6	7	6	5	5	7	25	0	0	0	0	0	1	1	1	99	0	0
125	985	4	5	6	6	5	5	5	20	0	1	0	0	0	1	99	99	99	0	0
126	991	6	6	5	5	6	6	8	29	1	0	0	1	0	1	1	1	1	0	0
127	995	6	6	6	6	5	5	7	26	0	0	0	0	0	1	1	0	99	0	0
128	996	7	6	7	6	6	5	6	23	0	0	0	0	0	0	0	0	99	0	0
129	1001	2	0	1	0	1	0	5	23	1	0	0	0	0	1	0	0	99	0	0
130	1003	1	0	2	0	1	0	4	42	1	0	0	0	0	1	1	0	99	0	0
131	1009	6	3	2	2	1	3	5	29	1	1	0	0	0	1	0	0	1	0	0
132	1012	1	2	2	99	99	99	5	55	0	0	0	0	0	0	0	0	99	0	0
133	1013	3	5	4	4	2	2	4	61	1	1	0	1	0	0	1	1	1	0	0
134	1015	10	5	5	5	1	1	3	83	1	0	1	1	0	0	1	1	1	0	0
135	1041	3	3	2	0	0	2	3	26	0	1	0	1	0	0	1	0	0	1	0
136	1042	3	1	3	3	1	1	1	36	0	1	0	1	0	1	0	0	99	0	0
137	1043	4	6	8	10	6	6	7	55	1	0	0	0	1	1	1	1	1	0	0
138	1044	6	4	8	10	6	4	6	73	1	0	1	1	0	0	1	0	0	0	0
139	1046	4	4	5	6	4	5	4	33	1	0	0	1	0	1	1	0	99	0	0
140	1047	1	0	3	5	0	2	3	23	0	1	0	1	0	1	1	0	99	0	0
141	1050	0	3	0	2	0	1	2	18	0	0	1	1	0	1	99	99	99	0	0
142	1051	0	4	3	2	4	2	4	62	1	0	1	1	1	0	1	1	99	0	0
143	1052	6	6	6	5	4	3	7	62	0	0	0	0	0	99	1	0	0	1	0
144	1053	4	1	2	2	3	3	5	58	1	0	1	1	0	0	1	1	1	1	0
145	1054	7	1	1	1	1	2	5	18	0	1	0	1	99	1	99	99	1	1	0
146	1055	4	5	6	4	4	7	8	30	0	0	1	1	0	1	1	0	99	0	0
147	1061	2	2	2	2	1	1	3	50	1	1	0	0	0	1	1	99	99	0	0
148	1065	0	99	99	2	1	1	5	60	0	0	0	0	0	1	1	1	99	0	0
149	1066	0	99	99	99	99	99	0	61	0	1	0	0	0	0	1	1	1	0	0
150	1069	5	0	0	0	0	0	5	60	0	0	0	1	0	0	0	0	99	0	0
151	1070	3	4	5	3	3	4	5	24	1	0	0	0	0	1	99	99	1	0	0
152	1071	5	99	99	99	99	99	3	52	0	0	0	0	0	1	0	0	99	0	0
153	1072	3	2	3	5	3	2	5	67	0	0	0	1	0	1	0	0	99	0	0
154	1073	4	3	5	2	2	1	7	46	1	0	0	1	0	0	1	1	99	0	0
155	1075	0	5	5	5	5	5	5	34	1	0	0	0	0	1	0	0	99	0	0
156	1081	3	1	2	1	0	0	0	39	0	0	0	1	0	1	99	99	99	0	0
157	1083	3	2	2	2	0	0	0	55	0	0	0	0	0	1	99	99	99	1	0
158	1084	3	2	2	2	2	2	2	51	0	0	0	1	0	1	1	99	0	1	0
159	1085	0	0	0	0	0	0	1	66	1	0	1	1	0	0	0	0	0	0	0
160	1086	1	1	1	1	1	1	1	67	1	0	0	1	0	0	1	99	99	1	0
161	1102	3	2	2	2	2	2	2	39	0	0	0	0	0	0	1	1	0	1	0
162	1104	0	2	2	1	1	1	5	22	0	1	0	0	0	1	0	0	99	1	0
163	1106	0	0	5	5	0	0	3	51	1	1	0	0	0	0	1	0	99	1	0
164	1107	3	6	5	5	5	4	3	44	0	0	0	1	0	1	1	0	0	1	0
165	1112	0	0	0	0	0	0	1	40	1	0	0	1	0	0	1	99	99	1	0
166	1115	5	0	5	5	0	0	3	28	1	0	0	1	0	1	0	0	1	1	0
167	1116	7	7	8	8	6	6	5	24	1	1	0	1	0	1	1	1	1	1	0
168	1120	7	8	7	9	8	4	7	25	1	1	0	1	0	1	1	1	99	0	0
169	1121	2	3	9	7	3	3	3	29	0	1	0	1	0	1	0	0	1	1	0
170	1131	0	2	2	2	2	2	5	25	0	0	0	1	1	1	1	1	99	1	0
171	1133	3	5	5	5	5	5	8	21	0	0	0	1	0	1	99	99	99	1	0
172	1134	8	8	8	8	4	5	7	73	1	1	0	0	0	0	1	0	99	1	0
173	1135	4	8	9	3	3	99	8	55	1	0	0	0	0	0	1	0	99	1	0
174	1136	3	0	3	4	0	0	5	46	1	0	0	1	0	1	1	1	99	1	0
175	1137	5	3	5	6	3	2	3	16	0	0	1	0	0	1	99	99	99	1	0
176	1138	7	7	7	7	0	5	5	75	1	0	1	0	0	0	1	1	1	1	0
177	1141	4	3	4	5	3	3	7	49	0	1	0	0	0	1	1	1	99	1	0
178	1151	99	0	5	1	0	0	5	31	0	0	0	0	0	1	0	0	99	1	0
179	1152	5	2	1	4	3	2	2	35	1	0	0	0	1	0	0	0	99	1	0
180	1153	3	1	3	2	2	1	3	75	0	0	1	1	0	0	0	0	99	1	0
181	1154	3	1	4	2	0	1	5	23	0	0	0	0	0	1	0	0	99	1	0
182	1156	0	0	0	0	0	0	0	28	1	0	0	1	0	1	0	0	99	0	1
183	1159	3	4	4	2	1	1	6	38	0	1	0	1	0	0	99	99	99	1	0
184	1160	5	5	6	6	3	3	4	30	0	1	0	0	0	0	0	0	1	1	0
185	1161	3	5	4	3	2	2	8	27	0	1	0	0	0	0	99	99	1	1	0
186	1163	4	5	5	4	2	2	8	48	0	1	0	0	0	0	1	1	1	1	0
187	1166	6	4	7	6	6	2	1	44	1	0	0	1	1	1	0	0	99	0	0
188	1167	3	4	3	2	2	2	0	23	1	0	0	1	0	1	0	0	99	0	0
189	1168	3	1	2	2	1	2	7	23	0	0	0	0	0	1	0	0	99	0	0
190	1169	7	8	9	7	4	3	0	24	1	0	0	0	0	1	1	1	1	0	0
191	1170	3	1	0	0	3	0	3	28	1	0	0	0	0	1	1	1	1	0	0
192	1171	9	10	9	6	5	2	0	23	0	0	0	0	0	1	0	0	99	0	0
193	1179	6	9	9	7	4	3	8	25	1	0	0	0	0	1	1	1	1	0	0
194	1180	3	9	9	7	5	2	0	29	0	0	0	0	0	1	1	1	99	0	0
195	1185	5	6	6	3	3	3	3	24	1	0	0	0	0	0	1	0	99	1	0
196	1187	5	5	5	0	5	5	5	35	0	1	0	0	0	1	0	0	1	1	0
197	1188	5	4	5	5	5	5	5	83	1	0	1	0	0	0	1	1	1	1	0
198	1189	2	3	6	0	0	0	3	26	1	1	0	1	0	1	1	1	1	1	0
199	1193	10	10	5	10	10	10	10	77	1	0	1	1	0	0	0	0	1	1	0
200	1194	2	5	1	1	2	3	5	36	1	0	0	1	0	1	1	0	99	1	0
201	1201	3	5	5	5	5	5	0	45	1	0	0	0	0	0	1	1	99	1	0
202	1202	0	0	0	0	0	0	10	45	0	1	0	1	0	0	1	0	0	0	1
203	1203	3	99	99	99	99	99	3	44	0	0	0	0	0	0	0	0	99	1	0
204	1204	3	5	99	99	99	99	10	63	0	1	0	0	0	0	1	1	1	1	0
205	1205	0	3	0	0	3	3	0	57	1	0	0	0	0	0	1	1	1	0	1
206	1206	2	99	99	99	99	99	4	46	1	1	0	0	0	0	1	1	99	1	0
207	1212	3	0	0	3	0	0	4	28	1	0	0	1	0	0	1	1	0	0	0
208	1214	3	3	3	3	3	3	8	60	1	0	0	1	0	1	1	0	99	0	0
209	1219	7	5	5	5	5	5	7	57	0	1	0	0	0	1	0	0	99	0	0
210	1221	6	0	4	5	1	1	5	31	0	1	0	1	0	1	0	0	99	0	0
211	1222	7	8	3	9	4	4	5	79	0	0	1	0	0	0	1	1	1	0	0
212	1223	99	5	5	5	5	5	5	71	0	1	0	0	0	0	1	1	1	0	0
213	1224	6	7	7	7	7	7	8	70	1	0	0	1	0	1	1	1	1	0	0
214	1226	8	2	2	1	2	3	2	73	1	1	0	1	0	0	1	1	1	0	0
215	1227	3	9	9	9	4	5	5	24	0	0	0	1	0	1	1	99	99	0	0
216	1228	2	2	3	2	2	2	5	37	0	1	0	1	0	1	0	0	99	0	0
217	1230	6	5	6	6	2	2	6	41	1	0	0	0	0	1	0	0	99	0	0
218	1248	4	3	5	5	5	5	0	64	1	0	0	1	0	1	1	1	99	0	0
219	1252	1	99	5	5	1	1	3	27	0	0	0	0	0	1	99	99	99	0	0
220	1259	0	0	0	0	0	0	3	39	0	0	0	0	0	0	1	1	99	0	0
221	1261	0	0	0	0	0	0	2	53	1	0	0	0	0	0	1	1	99	0	0
222	1273	0	4	5	5	3	3	5	48	0	0	0	0	0	0	1	99	99	0	0
223	1284	5	2	99	3	1	99	8	31	0	0	1	1	0	0	1	99	99	0	0
224	1285	99	1	99	3	3	3	1	81	0	0	1	0	0	0	0	0	0	0	0
225	1286	3	3	4	4	99	99	3	56	1	1	0	1	0	1	1	0	0	0	0
226	1287	1	0	99	0	1	99	3	74	1	1	0	1	0	0	1	99	99	0	0
227	1290	5	2	8	5	1	1	3	24	0	0	0	0	0	1	0	0	99	0	0
228	1291	3	2	2	2	2	2	9	44	0	1	0	0	0	0	0	0	99	0	0
229	1292	99	2	99	4	4	0	5	16	0	0	1	1	0	0	99	99	1	0	0
230	1293	8	5	99	1	4	5	10	57	0	0	0	1	99	0	1	1	1	0	0
231	1294	4	0	4	0	0	0	1	36	0	0	0	1	0	0	0	0	99	0	0
232	1295	3	3	4	4	3	5	6	67	1	0	1	1	0	0	99	99	99	0	0
233	1298	5	3	5	3	99	1	8	58	0	1	0	0	0	0	0	0	99	0	0
234	1311	6	8	3	2	8	6	0	93	1	0	1	0	0	0	1	1	1	0	0
235	1312	2	8	8	8	8	6	0	84	0	0	1	0	0	0	1	1	99	0	0
236	1313	99	99	99	8	99	99	0	77	0	0	1	0	0	0	0	0	99	0	0
237	1314	2	0	99	1	99	99	5	24	0	1	0	1	0	0	1	99	99	1	0
238	1315	99	5	7	5	5	5	7	38	0	0	0	0	0	0	1	1	99	0	0
239	1320	2	5	10	7	2	5	0	60	0	1	0	0	0	0	1	1	1	0	0
240	1321	99	99	99	8	99	4	0	83	0	0	1	0	0	0	1	99	99	0	0
241	1322	1	4	1	1	4	4	2	53	0	0	1	1	0	0	1	1	0	1	0
242	1323	0	0	2	0	0	0	2	27	0	0	0	1	0	1	1	1	99	0	0
243	1325	8	6	5	3	7	7	4	26	0	0	0	1	0	1	1	1	1	0	0
244	1326	0	0	0	0	0	0	5	56	0	0	0	0	0	0	0	0	99	1	0
245	1327	0	0	0	2	0	0	6	63	0	1	0	0	0	0	0	0	99	0	0
246	1336	3	0	0	0	0	0	0	41	1	0	0	1	0	1	1	0	0	0	0
247	1337	9	4	2	1	3	4	3	41	99	0	0	1	0	0	1	1	99	0	0
248	1338	6	1	1	99	1	1	3	36	0	0	0	0	0	1	1	0	99	0	0
249	1339	1	1	2	1	2	2	0	57	0	0	0	0	0	0	1	0	99	0	0
250	1341	8	5	2	1	3	4	1	38	0	0	0	0	0	1	1	0	0	0	0
251	1342	8	3	2	1	2	2	4	36	0	0	0	0	0	1	1	0	99	0	0
252	1344	4	2	3	1	3	2	3	72	0	1	0	1	0	0	1	0	0	0	0
253	1346	2	0	0	0	0	0	0	56	0	0	0	1	0	0	1	1	99	0	0
254	1347	2	2	1	2	3	3	0	63	1	0	0	0	0	0	1	0	0	0	0
255	1348	6	4	2	1	2	3	1	80	1	1	0	1	0	0	1	0	99	0	0
256	1349	5	3	2	3	4	4	1	62	0	0	0	1	0	0	1	0	0	0	0
257	1350	3	0	0	0	0	0	3	72	1	0	0	1	0	0	1	0	0	0	0
258	1351	5	1	0	1	2	2	0	54	0	0	0	0	0	0	1	0	99	0	0
259	1361	1	2	1	5	2	99	2	24	0	0	0	0	0	1	0	0	99	0	0
260	1362	2	99	3	2	99	99	4	31	0	0	1	0	0	0	0	0	99	0	0
261	1363	4	99	3	2	99	99	5	32	0	0	1	0	0	0	0	0	99	0	0
262	1364	5	2	7	3	99	2	6	56	0	1	0	0	0	1	1	1	1	0	0
263	1366	3	5	9	0	99	4	2	41	0	0	0	0	0	0	0	0	99	0	0
264	1367	8	3	4	2	2	2	6	50	1	1	0	0	0	0	1	0	99	0	0
265	1368	3	1	1	0	1	1	0	22	0	1	0	1	0	1	0	0	99	0	0
266	1369	3	99	3	2	99	99	6	27	0	1	0	0	0	1	0	0	99	0	0
267	1373	5	2	5	3	2	2	4	24	0	1	0	0	0	0	1	0	0	0	0
268	1374	4	99	6	2	2	1	4	25	0	1	0	1	0	1	0	0	1	0	0
269	1386	3	3	5	5	2	2	4	28	0	0	0	0	0	1	1	1	99	0	0
270	1387	2	4	5	3	2	2	7	66	1	0	1	1	0	0	1	0	0	0	0
271	1388	99	0	0	0	0	0	4	17	0	1	0	1	0	1	99	99	99	0	0
272	1389	2	0	2	2	0	0	2	44	1	0	0	0	0	1	99	99	99	0	0
273	1393	5	2	2	2	2	2	2	56	1	0	0	1	0	0	99	99	1	0	0
274	1394	4	3	4	4	3	3	3	40	1	0	0	0	0	1	1	1	99	0	0
275	1395	4	5	5	5	5	5	2	29	0	0	0	0	0	1	99	99	99	0	0
276	1396	99	4	5	5	4	4	3	66	1	0	1	0	0	0	99	99	99	0	0
277	1397	4	1	1	1	1	1	4	42	0	1	0	1	0	0	0	0	99	0	0
278	1398	99	99	99	99	99	99	3	17	0	0	1	0	0	1	99	99	99	0	0
279	1412	1	2	2	1	1	1	3	61	1	0	0	1	0	0	1	0	99	1	0
280	1413	2	4	7	5	2	3	8	34	1	0	0	1	0	1	1	1	99	1	0
281	1414	1	1	1	1	1	1	1	65	1	1	0	0	0	0	1	1	1	1	0
282	1415	2	0	4	0	0	0	5	39	0	0	0	1	0	1	1	1	99	1	0
283	1418	3	2	5	3	2	2	7	46	1	0	0	0	0	1	1	1	99	1	0
284	1419	3	1	1	1	1	1	4	24	1	0	0	1	0	1	1	1	99	1	0
285	1420	1	5	5	5	7	5	3	47	1	0	0	0	0	99	1	99	0	1	0
286	1423	4	4	4	3	2	2	2	51	0	0	0	0	0	0	1	0	99	0	0
287	1424	3	6	7	7	4	4	3	21	1	1	0	0	0	1	99	99	99	1	0
288	1426	1	8	8	5	5	5	3	45	1	0	0	0	0	1	99	99	99	1	0
289	1453	2	5	5	5	5	5	1	59	1	0	0	0	0	0	1	99	99	1	0
290	1458	4	2	2	2	2	2	2	55	0	0	0	1	0	0	0	0	99	1	0
291	1459	6	5	5	5	5	5	3	51	0	0	0	0	0	0	1	1	99	1	0
292	1460	6	5	5	5	5	5	3	35	0	1	0	0	0	1	1	1	99	1	0
293	1461	8	5	5	5	5	5	3	54	0	0	0	0	0	0	1	1	99	1	0
294	1462	5	2	2	2	2	2	3	61	0	0	0	0	0	0	1	1	99	1	0
295	1464	3	6	4	4	4	4	3	38	0	0	0	0	0	1	1	1	99	1	0
296	1467	5	4	4	4	4	4	3	60	0	1	0	0	0	0	1	0	0	1	0
297	1468	6	3	3	3	3	3	3	46	0	0	0	0	0	1	0	0	99	1	0
298	1470	5	4	4	4	4	4	4	64	0	0	0	1	0	0	1	1	99	1	0
299	1471	0	0	0	0	0	0	0	35	0	0	0	1	0	1	0	0	99	0	0
300	1472	7	9	9	8	7	7	2	45	1	0	0	0	0	1	1	1	1	0	0
301	1473	7	10	9	6	7	6	1	27	1	0	0	1	0	1	0	0	1	0	0
302	1474	8	10	10	8	8	8	0	26	1	0	0	0	0	1	1	1	1	0	0
303	1491	5	5	5	5	5	5	1	33	0	0	0	0	0	1	1	1	1	1	0
304	1493	7	7	8	8	6	6	3	25	0	0	0	0	0	1	1	1	1	1	0
305	1494	8	8	6	6	7	3	3	29	1	0	0	1	0	1	1	1	1	1	0
306	1495	6	9	7	4	6	8	1	64	1	0	0	0	0	0	1	0	0	0	0
307	1496	6	9	8	8	8	6	3	24	1	0	0	0	0	1	1	0	0	0	0
308	1497	7	9	8	8	8	5	2	38	0	0	0	0	0	1	0	0	99	1	0
309	1499	8	10	9	8	8	8	4	47	1	1	0	1	0	1	1	1	1	1	0
310	1501	9	8	8	7	7	3	1	42	0	0	0	0	0	1	0	0	1	1	0
311	1502	6	10	10	6	7	6	1	45	1	0	0	0	0	1	1	1	1	1	0
312	1503	6	8	8	8	6	4	2	54	1	0	0	0	0	1	1	1	1	1	0
313	1512	3	2	99	5	2	2	6	88	0	0	1	1	0	0	0	0	99	0	0
314	1514	4	4	5	4	4	4	7	48	1	0	0	0	0	1	1	1	99	0	0
315	1516	4	3	3	1	3	3	4	22	0	0	0	0	0	1	1	1	1	0	0
316	1517	7	4	0	0	5	99	3	33	1	0	0	0	0	1	1	1	1	0	0
317	1519	0	0	0	0	0	0	0	26	0	1	0	1	0	1	0	0	99	0	0
318	1526	3	1	0	0	5	5	2	35	1	1	0	1	0	1	0	0	1	0	0
319	1528	5	5	5	3	2	2	5	18	0	1	0	0	0	1	99	99	1	0	0
320	1529	5	4	7	8	6	6	6	27	0	1	0	0	0	1	0	0	99	0	0
321	1530	99	99	99	99	99	99	4	77	0	0	1	1	0	0	1	99	99	0	0
322	1531	7	99	4	99	2	1	99	62	0	1	0	1	0	0	0	0	99	0	0
323	1536	6	1	1	1	1	1	1	35	0	1	0	1	0	0	1	0	0	1	0
324	1537	3	0	0	0	0	0	0	32	0	1	0	1	0	0	0	0	99	0	0
325	1538	4	0	1	3	4	4	6	78	1	0	1	1	0	0	1	0	0	0	0
326	1540	0	0	0	3	0	99	0	48	1	1	0	0	1	0	1	1	99	0	0
327	1542	6	4	6	2	5	5	2	34	0	1	0	0	0	1	0	0	99	0	0
328	1543	0	0	1	1	0	0	1	40	0	0	0	0	0	0	1	1	1	1	0
